Arr_rate number Arr_Time  arr_TS  is_acc  is_USST src  dest  dur  rate  ARopt  selectedOp  pathLen  path
0.000555556 1800000 1.65428e+06 27571 1 2 14 3 50 10 27863,28269 292 3 14-8-7-3
0.000555556 1800000 1.65533e+06 27588 1 2 5 8 3 10 28527,28626 962 4 5-4-10-11-8
0.000555556 1800000 1.65599e+06 27599 1 1 3 1 60 1 27752,27758,27935 0 1 3-1
0.000555556 1800000 1.65644e+06 27607 1 2 15 18 8 10 28402,28819 795 5 15-12-14-8-11-18
0.000555556 1800000 1.65681e+06 27613 1 2 17 7 2 10 27773,28262 160 3 17-14-8-7
0.000555556 1800000 1.66531e+06 27755 1 2 4 14 39 10 27973,28310 273 4 4-10-11-8-14
0.000555556 1800000 1.67103e+06 27850 1 2 13 17 4 10 27942,29224 92 3 13-15-16-17
0.000555556 1800000 1.67204e+06 27867 1 1 1 18 60 1 28804,28923,29094 0 4 1-7-8-11-18
0.000555556 1800000 1.6735e+06 27891 1 1 6 2 60 1 28308,28661,28852 0 2 6-4-2
0.000555556 1800000 1.6738e+06 27896 1 2 2 11 6 10 28131,29147 235 3 2-4-10-11
0.000555556 1800000 1.67655e+06 27942 1 1 7 13 60 1 28825,28855,29196 0 4 7-8-14-12-13
0.000555556 1800000 1.67928e+06 27987 1 2 10 16 7 10 28586,28644 599 5 10-11-8-14-17-16
0.000555556 1800000 1.68085e+06 28014 1 2 4 8 7 10 29239,29307 1225 3 4-10-11-8
0.000555556 1800000 1.68415e+06 28069 1 1 11 3 60 1 28195,28584,29119 0 3 11-8-7-3
0.000555556 1800000 1.68737e+06 28122 1 1 4 6 60 1 28961,29089,29245 0 1 4-6
0.000555556 1800000 1.69106e+06 28184 1 1 12 13 60 1 28195,28335,29200 0 1 12-13
0.000555556 1800000 1.69447e+06 28241 1 2 10 6 28 10 28646,28746 405 2 10-4-6
0.000555556 1800000 1.69788e+06 28298 1 1 18 10 60 1 28615,29409,29657 0 2 18-11-10
0.000555556 1800000 1.69821e+06 28303 1 1 16 4 60 1 28349,28364,29318 2 6 16-17-19-18-11-10-4
0.000555556 1800000 1.69996e+06 28332 1 2 13 1 23 10 28956,29641 624 5 13-12-14-8-7-1
0.000555556 1800000 1.7014e+06 28356 1 2 5 19 4 10 28558,29101 202 7 5-4-10-11-8-14-17-19
0.000555556 1800000 1.70806e+06 28467 1 1 16 11 60 1 29327,29740,29839 0 4 16-17-19-18-11
0.000555556 1800000 1.71272e+06 28545 1 2 4 16 3 10 29837,29963 1292 6 4-10-11-18-19-17-16
0.000555556 1800000 1.71457e+06 28576 1 2 11 6 27 10 28949,29744 373 4 11-10-4-3-6
0.000555556 1800000 1.71602e+06 28600 1 2 17 2 2 10 29216,29468 616 4 17-14-8-7-2
0.000555556 1800000 1.71787e+06 28631 1 1 5 13 60 1 28794,29752,29826 0 7 5-4-10-11-8-14-12-13
0.000555556 1800000 1.71969e+06 28661 1 1 13 1 60 1 29319,29450,29923 0 5 13-12-14-8-7-1
0.000555556 1800000 1.72134e+06 28689 1 2 4 6 3 10 29632,29831 943 1 4-6
0.000555556 1800000 1.72141e+06 28690 1 1 15 14 60 1 28902,29747,29811 0 3 15-16-17-14
0.000555556 1800000 1.72146e+06 28690 1 1 18 15 60 1 29126,29270,29956 0 5 18-11-8-14-12-15
0.000555556 1800000 1.72231e+06 28705 1 2 12 5 3 10 30005,30032 1300 6 12-14-8-11-10-4-5
0.000555556 1800000 1.72397e+06 28732 1 2 16 14 54 10 28748,29387 16 2 16-17-14
0.000555556 1800000 1.72707e+06 28784 1 1 19 1 60 1 28798,29825,30031 2 5 19-17-14-8-7-1
0.000555556 1800000 1.72887e+06 28814 1 1 11 17 60 1 29050,29374,29415 0 3 11-8-14-17
0.000555556 1800000 1.72914e+06 28818 1 1 2 9 60 1 28852,28921,28981 0 2 2-7-9
0.000555556 1800000 1.73704e+06 28950 1 1 3 18 60 1 29773,29874,30029 0 4 3-4-10-11-18
0.000555556 1800000 1.74119e+06 29019 1 1 8 15 60 1 29022,29345,29703 0 3 8-14-12-15
0.000555556 1800000 1.74162e+06 29027 1 1 19 18 60 1 29522,29684,30019 0 5 19-17-14-8-11-18
0.000555556 1800000 1.7421e+06 29034 1 2 4 5 17 10 29983,30326 949 1 4-5
0.000555556 1800000 1.74344e+06 29057 1 1 6 12 60 1 29166,29331,29632 1 5 6-3-7-8-14-12
0.000555556 1800000 1.74534e+06 29088 1 1 15 2 60 1 30218,30228,30255 0 5 15-12-14-8-7-2
0.000555556 1800000 1.74848e+06 29141 1 2 10 3 4 10 30004,30215 863 3 10-9-7-3
0.000555556 1800000 1.74981e+06 29163 1 1 6 13 60 1 29235,29546,29714 0 6 6-3-7-8-14-12-13
0.000555556 1800000 1.75519e+06 29253 1 2 18 19 15 10 29421,29466 168 5 18-11-8-14-17-19
0.000555556 1800000 1.75562e+06 29260 1 1 11 18 60 1 29314,29874,30125 0 1 11-18
0.000555556 1800000 1.75948e+06 29324 1 1 10 6 60 1 29388,29471,29692 0 2 10-4-6
0.000555556 1800000 1.75989e+06 29331 1 1 11 7 60 1 29512,30269,30549 0 2 11-8-7
0.000555556 1800000 1.75996e+06 29332 1 1 3 9 60 1 29781,29913,30099 0 2 3-7-9
0.000555556 1800000 1.76062e+06 29343 1 1 4 11 60 1 29760,30327,30401 0 2 4-10-11
0.000555556 1800000 1.76264e+06 29377 1 1 19 4 60 1 29952,30170,30233 1 6 19-17-14-8-11-10-4
0.000555556 1800000 1.76288e+06 29381 1 2 8 19 13 10 30235,30350 854 3 8-11-18-19
0.000555556 1800000 1.76783e+06 29463 1 1 3 10 60 1 29847,29848,29883 0 2 3-4-10
0.000555556 1800000 1.77056e+06 29509 1 2 6 12 4 10 29631,30089 122 5 6-3-7-8-14-12
0.000555556 1800000 1.77237e+06 29539 1 2 12 1 2 10 29835,30553 296 4 12-14-8-7-1
0.000555556 1800000 1.77411e+06 29568 1 1 15 17 60 1 29575,29605,29950 0 2 15-16-17
0.000555556 1800000 1.77678e+06 29613 1 1 1 17 60 1 29781,29837,30023 1 4 1-7-8-14-17
0.000555556 1800000 1.77755e+06 29625 1 2 17 7 12 10 30380,30929 755 3 17-14-8-7
0.000555556 1800000 1.7779e+06 29631 1 1 14 4 60 1 29951,30644,30816 1 4 14-8-11-10-4
0.000555556 1800000 1.77867e+06 29644 1 1 17 1 60 1 30089,30559,30755 0 4 17-14-8-7-1
0.000555556 1800000 1.77905e+06 29650 1 1 3 5 60 1 30344,30673,30742 0 2 3-4-5
0.000555556 1800000 1.78035e+06 29672 1 1 11 13 60 1 30055,30145,30534 0 4 11-8-14-12-13
0.000555556 1800000 1.78283e+06 29713 1 1 1 16 60 1 29731,30221,30470 0 5 1-7-8-14-17-16
0.000555556 1800000 1.7839e+06 29731 1 1 17 3 60 1 30220,30695,30982 0 4 17-14-8-7-3
0.000555556 1800000 1.78458e+06 29742 1 1 16 10 60 1 30131,30466,31062 0 5 16-17-14-8-11-10
0.000555556 1800000 1.7852e+06 29753 1 1 16 17 60 1 29940,30617,30883 0 1 16-17
0.000555556 1800000 1.79086e+06 29847 1 1 18 6 60 1 29870,30669,30902 0 4 18-11-10-4-6
0.000555556 1800000 1.79278e+06 29879 1 2 5 13 4 10 30224,30498 390 9 5-4-10-11-18-19-17-16-15-13
0.000555556 1800000 1.79316e+06 29886 1 1 9 7 60 1 30341,31063,31260 0 1 9-7
0.000555556 1800000 1.79369e+06 29894 1 1 13 10 60 1 29969,30513,30573 1 5 13-12-14-8-11-10
0.000555556 1800000 1.79406e+06 29901 1 2 15 19 7 10 29936,30776 35 4 15-12-14-17-19
0.000555556 1800000 1.79451e+06 29908 1 1 1 11 60 1 30689,30988,31076 0 3 1-7-8-11
0.000555556 1800000 1.79499e+06 29916 0 2 12 3 42 10 30146,30227 -1 -1 
0.000555556 1800000 1.79526e+06 29921 1 2 3 2 55 10 30729,31010 808 2 3-7-2
0.000555556 1800000 1.7967e+06 29944 1 1 7 14 60 1 30903,30905,31125 0 2 7-8-14
0.000555556 1800000 1.79923e+06 29987 1 1 19 5 60 1 30021,30240,31052 0 7 19-17-14-8-11-10-4-5
0.000555556 1800000 1.79937e+06 29989 1 2 3 5 42 10 30081,30776 92 2 3-4-5
0.000555556 1800000 1.79986e+06 29997 1 2 13 7 2 10 30899,31358 902 4 13-12-14-8-7
0.000555556 1800000 1.80467e+06 30077 1 2 19 6 54 10 30398,30816 321 6 19-17-14-8-7-3-6
0.000833333 12000 491.65 8 1 2 11 2 4 10 440,1073 432 3 11-8-7-2
0.000833333 12000 2317.56 38 1 1 9 3 60 1 208,222,902 0 2 9-7-3
0.000833333 12000 4225.43 70 1 2 11 6 2 10 405,1300 335 3 11-10-4-6
0.000833333 12000 6352.12 105 1 2 11 14 16 10 123,818 18 2 11-8-14
0.000833333 12000 8203.78 136 1 2 3 15 10 10 556,1512 420 5 3-7-8-14-12-15
0.000833333 12000 8598.28 143 1 2 1 2 54 10 718,1394 575 1 1-2
0.000833333 12000 8948.64 149 1 2 5 19 2 10 922,962 773 5 5-4-10-11-18-19
0.000833333 12000 13419.3 223 1 1 11 4 60 1 294,914,1545 0 2 11-10-4
0.000833333 119999 491.65 8 1 2 11 2 4 10 440,1073 432 3 11-8-7-2
0.000833333 119999 2317.56 38 1 1 9 3 60 1 208,222,902 0 2 9-7-3
0.000833333 119999 4225.43 70 1 2 11 6 2 10 405,1300 335 3 11-10-4-6
0.000833333 119999 6352.12 105 1 2 11 14 16 10 123,818 18 2 11-8-14
0.000833333 119999 8203.78 136 1 2 3 15 10 10 556,1512 420 5 3-7-8-14-12-15
0.000833333 119999 8598.28 143 1 2 1 2 54 10 718,1394 575 1 1-2
0.000833333 119999 8948.64 149 1 2 5 19 2 10 922,962 773 5 5-4-10-11-18-19
0.000833333 119999 13419.3 223 1 1 11 4 60 1 294,914,1545 0 2 11-10-4
0.000833333 119999 14357.3 239 1 2 16 8 7 10 1206,1369 967 3 16-17-14-8
0.000833333 119999 14504.9 241 1 2 14 7 31 10 511,898 270 2 14-8-7
0.000833333 119999 14853.3 247 1 1 9 17 60 1 249,1261,1356 0 4 9-7-8-14-17
0.000833333 119999 16453.4 274 1 1 19 5 60 1 333,612,1345 0 5 19-18-11-10-4-5
0.000833333 119999 16870.7 281 1 1 9 7 60 1 603,650,1194 0 1 9-7
0.000833333 119999 17486.2 291 1 1 2 8 60 1 1349,1427,1430 0 2 2-7-8
0.000833333 119999 17864.6 297 1 1 8 13 60 1 1004,1245,1408 0 3 8-14-12-13
0.000833333 119999 17933.1 298 1 1 15 8 60 1 346,471,1448 0 3 15-12-14-8
0.000833333 119999 19370.8 322 1 1 9 19 60 1 833,940,1644 0 4 9-10-11-18-19
0.000833333 119999 19699.9 328 1 1 2 1 60 1 417,601,1180 0 1 2-1
0.000833333 119999 22600.4 376 1 2 7 18 4 10 564,1094 188 4 7-9-10-11-18
0.000833333 119999 22629.2 377 1 2 16 5 7 10 652,1520 275 7 16-17-19-18-11-10-4-5
0.000833333 119999 22835.5 380 1 1 13 12 60 1 1430,1462,1699 0 1 13-12
0.000833333 119999 25584.2 426 1 2 19 6 2 10 1270,1555 844 5 19-18-11-10-4-6
0.000833333 119999 27083.2 451 1 1 6 2 60 1 500,700,823 0 2 6-4-2
0.000833333 119999 29423.5 490 1 1 1 10 60 1 511,1611,1717 0 3 1-3-4-10
0.000833333 119999 29426 490 1 2 1 5 34 10 711,863 221 3 1-3-4-5
0.000833333 119999 30679.8 511 1 1 14 3 60 1 1031,1214,1351 0 3 14-8-7-3
0.000833333 119999 31501.8 525 1 2 11 10 11 10 942,1858 417 1 11-10
0.000833333 119999 32679 544 1 2 19 7 2 10 1013,1714 469 4 19-18-11-8-7
0.000833333 119999 33031.8 550 1 2 5 14 2 10 585,816 35 5 5-4-10-11-8-14
0.000833333 119999 33194.5 553 1 1 8 12 60 1 567,721,1564 1 2 8-14-12
0.000833333 119999 34319.1 571 1 2 17 19 53 10 580,1479 9 1 17-19
0.000833333 119999 35233.6 587 1 2 16 17 24 10 1684,1734 1097 1 16-17
0.000833333 119999 35429.3 590 1 2 6 19 21 10 607,1007 17 5 6-4-10-11-18-19
0.000833333 119999 35795.5 596 1 2 3 18 3 10 1452,1548 856 4 3-4-10-11-18
0.000833333 119999 37873 631 1 2 7 11 6 10 1336,1510 705 2 7-8-11
0.000833333 119999 39288.6 654 1 2 19 3 3 10 1358,1577 704 5 19-18-11-10-4-3
0.000833333 119999 39460.5 657 1 2 3 19 4 10 1057,1599 400 5 3-4-10-11-18-19
0.000833333 119999 39502.4 658 1 2 9 13 3 10 1200,1413 542 5 9-7-8-14-12-13
0.000833333 119999 40955.6 682 1 1 9 3 60 1 1370,1449,1555 0 2 9-7-3
0.000833333 119999 41560.8 692 1 2 10 11 3 10 1395,1574 703 1 10-11
0.000833333 119999 42811.5 713 1 1 18 6 60 1 774,1581,1879 0 4 18-11-10-4-6
0.000833333 119999 44932.2 748 1 1 13 5 60 1 761,1365,1420 0 7 13-12-14-8-11-10-4-5
0.000833333 119999 49019.3 816 1 1 17 3 60 1 946,999,1010 0 4 17-14-8-7-3
0.000833333 119999 49327.5 822 1 1 2 17 60 1 1906,2043,2152 0 4 2-7-8-14-17
0.000833333 119999 50680.1 844 1 2 5 19 21 10 934,1747 109 5 5-4-10-11-18-19
0.000833333 119999 51361.1 856 1 2 4 16 32 10 1644,1986 788 6 4-10-11-18-19-17-16
0.000833333 119999 51828 863 1 2 8 14 8 10 1354,2000 491 1 8-14
0.000833333 119999 51876.4 864 1 2 17 16 2 10 1345,1667 481 1 17-16
0.000833333 119999 53531 892 1 2 11 8 2 10 982,1938 90 1 11-8
0.000833333 119999 53864.7 897 1 1 9 3 60 1 955,1745,1776 0 2 9-7-3
0.000833333 119999 53871.5 897 1 2 6 18 2 10 1183,1943 286 4 6-4-10-11-18
0.000833333 119999 54789.8 913 1 1 15 8 60 1 1234,1714,2070 0 3 15-12-14-8
0.000833333 119999 55050 917 1 1 14 5 60 1 981,1238,1549 0 7 14-17-19-18-11-10-4-5
0.000833333 119999 57796.9 963 1 2 9 17 22 10 1744,1904 781 4 9-7-8-14-17
0.000833333 119999 57932.3 965 1 2 7 5 2 10 2279,2315 1314 3 7-3-4-5
0.000833333 119999 60727 1012 1 2 18 17 6 10 1760,2364 748 2 18-19-17
0.000833333 119999 65192.1 1086 1 2 16 3 16 10 1437,1562 351 5 16-17-14-8-7-3
0.000833333 119999 65731.5 1095 1 2 16 10 2 10 2037,2500 942 5 16-17-19-18-11-10
0.000833333 119999 65957.1 1099 1 2 19 15 9 10 1486,1906 387 3 19-17-16-15
0.000833333 119999 66743 1112 1 2 11 4 2 10 1196,1801 84 2 11-10-4
0.000833333 119999 67901.7 1131 1 1 2 5 60 1 1494,1790,1945 0 2 2-4-5
0.000833333 119999 68278.1 1137 1 1 13 3 60 1 1234,1868,2503 0 5 13-12-14-8-7-3
0.000833333 119999 68327.7 1138 1 2 15 13 10 10 1302,2281 164 1 15-13
0.000833333 119999 68413.1 1140 1 1 7 3 60 1 1663,2279,2390 0 1 7-3
0.000833333 119999 68751.9 1145 1 1 19 5 60 1 1729,2141,2254 1 5 19-18-11-10-4-5
0.000833333 119999 68752.3 1145 1 2 1 15 9 10 1385,2565 240 8 1-3-4-10-11-8-14-12-15
0.000833333 119999 70236 1170 1 1 16 4 60 1 1763,2385,2542 1 6 16-17-19-18-11-10-4
0.000833333 119999 73656.6 1227 1 2 6 11 46 10 2010,2012 783 4 6-3-7-8-11
0.000833333 119999 74211.5 1236 1 1 9 11 60 1 1367,1720,2557 1 2 9-10-11
0.000833333 119999 75941.4 1265 1 1 16 2 60 1 1297,1795,2147 0 10 16-15-12-14-17-19-18-11-10-4-2
0.000833333 119999 77145.8 1285 1 2 8 2 4 10 1806,2649 521 2 8-7-2
0.000833333 119999 77359 1289 1 2 8 19 15 10 1778,1829 489 3 8-11-18-19
0.000833333 119999 78196.5 1303 1 1 10 6 60 1 1325,2387,2577 0 4 10-9-7-3-6
0.000833333 119999 79095.2 1318 1 2 6 1 28 10 2311,2608 993 2 6-3-1
0.000833333 119999 79598.8 1326 1 1 7 18 60 1 1730,2021,2248 2 3 7-8-11-18
0.000833333 119999 79715.1 1328 1 2 3 12 8 10 2245,2629 978 8 3-4-10-11-18-19-17-14-12
0.000833333 119999 84263.9 1404 1 2 1 11 3 10 2358,2476 954 3 1-7-8-11
0.000833333 119999 85701.8 1428 1 2 8 3 4 10 2695,2772 1267 2 8-7-3
0.000833333 119999 90247.6 1504 1 2 5 9 3 10 2189,2230 697 3 5-4-10-9
0.000833333 119999 90449.8 1507 1 2 13 7 14 10 2437,2804 930 4 13-12-14-8-7
0.000833333 119999 96374.9 1606 1 1 2 4 60 1 1885,2218,2545 0 1 2-4
0.000833333 119999 96777.3 1612 1 1 16 4 60 1 2152,2305,2928 0 6 16-17-14-8-7-3-4
0.000833333 119999 97721 1628 1 1 5 6 60 1 1951,2577,2711 0 2 5-4-6
0.000833333 119999 102445 1707 1 2 8 17 6 10 2289,2326 582 2 8-14-17
0.000833333 119999 102522 1708 1 2 5 3 25 10 1822,2095 114 2 5-4-3
0.000833333 119999 104177 1736 1 2 1 11 8 10 2509,3111 773 3 1-7-8-11
0.000833333 119999 104766 1746 1 1 9 15 60 1 2668,2789,2812 0 6 9-10-11-8-14-12-15
0.000833333 119999 105738 1762 1 1 1 14 60 1 2208,2454,2991 0 3 1-7-8-14
0.000833333 119999 107869 1797 1 1 7 19 60 1 2318,2361,2600 0 5 7-9-10-11-18-19
0.000833333 119999 108212 1803 1 1 15 1 60 1 2088,2461,3080 0 5 15-12-14-8-7-1
0.000833333 119999 108733 1812 1 1 3 19 60 1 2537,2842,2975 0 5 3-4-10-11-18-19
0.000833333 119999 108767 1812 1 1 10 17 60 1 2577,2995,3116 0 4 10-11-18-19-17
0.000833333 119999 110069 1834 1 2 7 4 52 10 2172,2597 338 2 7-2-4
0.000833333 119999 110091 1834 1 2 10 13 12 10 2617,3169 783 6 10-9-7-8-14-12-13
0.000833333 119999 110430 1840 1 1 13 14 60 1 2043,2286,3062 0 2 13-12-14
0.000833333 119999 110616 1843 1 2 19 18 3 10 2186,2655 343 1 19-18
0.000833333 119999 111036 1850 1 1 19 3 60 1 2042,2821,3118 0 5 19-18-11-10-4-3
0.000833333 119999 111795 1863 1 2 18 3 23 10 1916,2515 53 4 18-11-10-4-3
0.000833333 119999 113521 1892 1 2 3 19 28 10 3013,3163 1121 5 3-4-10-11-18-19
0.000833333 119999 115118 1918 1 1 19 1 60 1 2498,3175,3248 0 6 19-18-11-10-4-3-1
0.000833333 119999 115238 1920 1 2 19 4 6 10 2317,2525 397 6 19-17-14-8-7-3-4
0.000833333 119999 115335 1922 1 1 19 4 60 1 2342,3099,3261 1 4 19-18-11-10-4
0.000833333 119999 115520 1925 1 1 12 4 60 1 2256,2713,3167 1 5 12-14-8-11-10-4
0.000833333 119999 116435 1940 1 2 19 9 3 10 2894,3152 954 4 19-18-11-10-9
0.000833333 119999 116482 1941 1 2 12 16 10 10 2665,3032 724 3 12-13-15-16
0.000833333 119999 116711 1945 1 2 13 3 56 10 2412,2943 506 5 13-12-14-8-7-3
0.000833333 119999 119244 1987 1 2 9 4 42 10 2473,2798 486 3 9-7-2-4
0.000833333 119999 119866 1997 1 1 12 3 60 1 2120,2819,3022 0 4 12-14-8-7-3
0.000833333 119999 120331 2005 1 2 10 13 27 10 2688,2941 768 5 10-11-8-14-12-13
0.000833333 1200000 775.797 12 1 1 6 8 60 1 642,918,1256 0 3 6-3-7-8
0.000833333 1200000 1575.29 26 1 1 3 5 60 1 733,757,1026 0 2 3-4-5
0.000833333 1200000 1998.56 33 1 1 14 19 60 1 268,308,330 0 2 14-17-19
0.000833333 1200000 2864.66 47 1 1 14 2 60 1 475,853,1191 0 3 14-8-7-2
0.000833333 1200000 3118.56 51 1 1 8 17 60 1 450,986,1032 0 2 8-14-17
0.000833333 1200000 3255.97 54 1 1 17 13 60 1 1029,1085,1283 0 3 17-16-15-13
0.000833333 1200000 3385.69 56 1 2 4 19 17 10 683,1156 627 4 4-10-11-18-19
0.000833333 1200000 4710.49 78 1 2 13 15 49 10 295,1264 217 1 13-15
0.000833333 1200000 9666.74 161 1 2 16 1 35 10 409,794 248 5 16-17-14-8-7-1
0.000833333 1200000 10386.9 173 1 1 15 14 60 1 318,749,1003 0 2 15-12-14
0.000833333 1200000 13657.6 227 1 2 8 13 19 10 1350,1632 1123 3 8-14-12-13
0.000833333 1200000 15239.4 253 1 2 9 6 4 10 621,1065 368 3 9-10-4-6
0.000833333 1200000 17316.3 288 1 1 11 14 60 1 594,1115,1162 0 2 11-8-14
0.000833333 1200000 20829.6 347 1 2 9 4 24 10 1010,1625 663 2 9-10-4
0.000833333 1200000 21051.1 350 1 2 14 17 20 10 1010,1759 660 1 14-17
0.000833333 1200000 22436.8 373 1 2 16 8 34 10 1377,1505 1004 3 16-17-14-8
0.000833333 1200000 25717.8 428 1 1 3 12 60 1 451,688,1289 0 4 3-7-8-14-12
0.000833333 1200000 25984.4 433 1 2 15 9 13 10 668,1266 235 6 15-12-14-8-11-10-9
0.000833333 1200000 27575.1 459 1 1 17 9 60 1 1085,1560,1608 0 4 17-14-8-7-9
0.000833333 1200000 28231.6 470 1 2 7 17 2 10 1240,1590 770 3 7-8-14-17
0.000833333 1200000 28318.9 471 1 2 2 13 28 10 575,912 104 9 2-4-10-11-18-19-17-16-15-13
0.000833333 1200000 29624.2 493 1 1 16 13 60 1 555,846,1509 1 2 16-15-13
0.000833333 1200000 32621.3 543 1 1 9 10 60 1 669,1401,1663 1 1 9-10
0.000833333 1200000 34394.5 573 1 2 2 9 4 10 637,1300 64 2 2-7-9
0.000833333 1200000 35584.1 593 1 1 4 5 60 1 1349,1687,1855 0 1 4-5
0.000833333 1200000 36896.5 614 1 2 18 10 18 10 1509,1526 895 2 18-11-10
0.000833333 1200000 39048.1 650 1 1 1 16 60 1 999,1293,1422 0 6 1-7-8-14-12-15-16
0.000833333 1200000 40131.8 668 1 2 10 1 12 10 849,1555 181 3 10-9-7-1
0.000833333 1200000 40405.2 673 1 1 10 3 60 1 852,1145,1730 0 2 10-4-3
0.000833333 1200000 40505.9 675 1 1 9 15 60 1 806,1261,1554 1 5 9-7-8-14-12-15
0.000833333 1200000 40653.7 677 1 1 18 14 60 1 1281,1393,1646 0 3 18-19-17-14
0.000833333 1200000 40751.8 679 1 1 5 18 60 1 1141,1631,1926 0 4 5-4-10-11-18
0.000833333 1200000 41534.9 692 1 1 16 8 60 1 1398,1422,1566 1 3 16-17-14-8
0.000833333 1200000 42281.9 704 1 1 3 19 60 1 1706,1745,1767 0 5 3-4-10-11-18-19
0.000833333 1200000 43910.8 731 1 1 19 12 60 1 1407,1883,2064 1 3 19-17-14-12
0.000833333 1200000 45177.9 752 1 1 17 9 60 1 1078,1201,1855 0 4 17-14-8-7-9
0.000833333 1200000 45629.5 760 1 1 10 12 60 1 1325,2000,2091 1 4 10-11-8-14-12
0.000833333 1200000 45708.8 761 1 1 7 1 60 1 1126,1508,1710 0 1 7-1
0.000833333 1200000 46905.2 781 1 2 17 12 22 10 1068,1486 308 3 17-16-15-12
0.000833333 1200000 48804.5 813 1 2 17 19 14 10 901,1988 88 1 17-19
0.000833333 1200000 50414.3 840 1 2 3 9 3 10 2028,2197 1188 2 3-7-9
0.000833333 1200000 50531.3 842 1 2 3 14 8 10 1122,2162 280 10 3-4-10-11-18-19-17-16-15-12-14
0.000833333 1200000 50818.1 846 1 1 14 5 60 1 883,2032,2104 0 5 14-8-11-10-4-5
0.000833333 1200000 55818 930 1 1 19 10 60 1 1211,1523,1841 0 3 19-18-11-10
0.000833333 1200000 57002.7 950 1 2 15 11 32 10 1849,2190 899 4 15-12-14-8-11
0.000833333 1200000 57047.9 950 0 2 6 15 48 10 1039,1118 -1 -1 
0.000833333 1200000 58296.2 971 1 1 11 1 60 1 1209,1250,1482 0 4 11-10-9-7-1
0.000833333 1200000 61389.2 1023 1 1 3 2 60 1 1220,1262,2054 0 2 3-7-2
0.000833333 1200000 63843.7 1064 1 2 17 2 2 10 1278,1498 214 6 17-19-18-11-10-4-2
0.000833333 1200000 63968.9 1066 1 2 13 14 22 10 1419,2332 353 2 13-12-14
0.000833333 1200000 64556.1 1075 1 2 9 10 56 10 1495,2445 420 1 9-10
0.000833333 1200000 64942.8 1082 1 2 6 9 46 10 1331,1780 249 3 6-4-10-9
0.000833333 1200000 66728.3 1112 1 1 11 4 60 1 1188,1853,2451 0 2 11-10-4
0.000833333 1200000 67968.7 1132 1 1 12 19 60 1 1242,1509,1747 0 5 12-14-8-11-18-19
0.000833333 1200000 69183.3 1153 1 2 19 16 2 10 1306,1467 170 7 19-18-11-8-14-12-15-16
0.000833333 1200000 74715.3 1245 1 2 17 1 12 10 1762,1836 517 4 17-14-8-7-1
0.000833333 1200000 75712.2 1261 1 2 9 8 2 10 1879,2557 618 2 9-7-8
0.000833333 1200000 77130.8 1285 1 2 17 16 44 10 2449,2556 1164 1 17-16
0.000833333 1200000 77805.4 1296 1 2 6 1 26 10 1941,2666 645 2 6-3-1
0.000833333 1200000 78103.8 1301 1 2 7 17 56 10 1548,2091 247 3 7-8-14-17
0.000833333 1200000 78928.8 1315 1 2 14 2 5 10 1748,2526 433 3 14-8-7-2
0.000833333 1200000 80197.1 1336 1 2 19 12 2 10 2181,2561 845 3 19-17-14-12
0.000833333 1200000 80276.2 1337 1 2 13 5 50 10 1692,2441 355 7 13-12-14-8-7-2-4-5
0.000833333 1200000 80741.3 1345 1 1 3 8 60 1 1800,1873,2489 0 2 3-7-8
0.000833333 1200000 82035.3 1367 1 2 17 14 9 10 2011,2254 644 1 17-14
0.000833333 1200000 82369 1372 1 1 9 7 60 1 1898,2214,2253 0 1 9-7
0.000833333 1200000 83262.2 1387 1 1 14 2 60 1 2156,2318,2485 0 3 14-8-7-2
0.000833333 1200000 83557.8 1392 1 1 10 7 60 1 1973,1981,2108 0 3 10-11-8-7
0.000833333 1200000 86097.3 1434 1 1 14 4 60 1 1825,2357,2660 0 6 14-17-19-18-11-10-4
0.000833333 1200000 86987.7 1449 1 1 7 2 60 1 1475,1926,2302 0 1 7-2
0.000833333 1200000 87761.2 1462 1 2 9 2 53 10 2039,2842 577 2 9-7-2
0.000833333 1200000 88028.1 1467 1 2 13 6 2 10 1728,1976 275 6 13-12-14-8-7-3-6
0.000833333 1200000 88260.5 1471 1 2 15 19 5 10 2658,2838 1187 3 15-16-17-19
0.000833333 1200000 89644.5 1494 1 2 11 14 37 10 1779,2711 285 2 11-8-14
0.000833333 1200000 89732.5 1495 1 1 3 8 60 1 2048,2407,2486 0 2 3-7-8
0.000833333 1200000 90195.2 1503 1 1 5 17 60 1 2147,2324,2445 1 6 5-4-10-11-18-19-17
0.000833333 1200000 92217.9 1536 1 1 9 2 60 1 1683,2044,2834 0 3 9-7-1-2
0.000833333 1200000 92885 1548 1 2 15 7 4 10 2343,2909 795 4 15-12-14-8-7
0.000833333 1200000 95604.9 1593 1 1 15 13 60 1 2050,2222,2265 0 1 15-13
0.000833333 1200000 95803.2 1596 1 2 12 18 3 10 2506,2771 910 4 12-14-17-19-18
0.000833333 1200000 97331.6 1622 1 1 5 2 60 1 1669,2334,2619 1 2 5-4-2
0.000833333 1200000 99590.1 1659 1 2 5 9 8 10 1733,2163 84 5 5-4-2-1-7-9
0.000833333 1200000 100014 1666 1 2 4 7 24 10 1825,2877 159 2 4-2-7
0.000833333 1200000 100227 1670 1 2 18 6 16 10 2720,2834 1050 4 18-11-10-4-6
0.000833333 1200000 100548 1675 1 1 15 4 60 1 1917,2101,2357 0 6 15-12-14-8-11-10-4
